17	in	_	_	I-Claim:For
18	the	_	_	I-Claim:For
19	future	_	_	I-Claim:For
20	life	_	_	I-Claim:For
21	of	_	_	I-Claim:For
22	all	_	_	I-Claim:For
23	students	_	_	I-Claim:For
24	.	_	_	O
25	What	_	_	B-Premise:-1:Support
26	we	_	_	I-Premise:-1:Support
27	acquired	_	_	I-Premise:-1:Support
28	from	_	_	I-Premise:-1:Support
29	team	_	_	I-Premise:-1:Support
30	work	_	_	I-Premise:-1:Support
31	is	_	_	I-Premise:-1:Support
32	not	_	_	I-Premise:-1:Support
33	only	_	_	I-Premise:-1:Support
34	how	_	_	I-Premise:-1:Support
35	to	_	_	I-Premise:-1:Support
36	achieve	_	_	I-Premise:-1:Support
37	the	_	_	I-Premise:-1:Support
38	same	_	_	I-Premise:-1:Support
39	goal	_	_	I-Premise:-1:Support
40	with	_	_	I-Premise:-1:Support
41	others	_	_	I-Premise:-1:Support
42	but	_	_	I-Premise:-1:Support
43	more	_	_	I-Premise:-1:Support
44	importantly	_	_	I-Premise:-1:Support
45	,	_	_	I-Premise:-1:Support
46	how	_	_	I-Premise:-1:Support
47	to	_	_	I-Premise:-1:Support
48	get	_	_	I-Premise:-1:Support
49	along	_	_	I-Premise:-1:Support
50	with	_	_	I-Premise:-1:Support
51	others	_	_	I-Premise:-1:Support
52	.	_	_	O
53	During	_	_	B-Premise:-2:Support
54	the	_	_	I-Premise:-2:Support
55	process	_	_	I-Premise:-2:Support
56	of	_	_	I-Premise:-2:Support
57	cooperation	_	_	I-Premise:-2:Support
58	,	_	_	I-Premise:-2:Support
59	children	_	_	I-Premise:-2:Support
60	can	_	_	I-Premise:-2:Support
61	learn	_	_	I-Premise:-2:Support
62	about	_	_	I-Premise:-2:Support
63	how	_	_	I-Premise:-2:Support
64	to	_	_	I-Premise:-2:Support
65	listen	_	_	I-Premise:-2:Support
66	to	_	_	I-Premise:-2:Support
67	opinions	_	_	I-Premise:-2:Support
68	of	_	_	I-Premise:-2:Support
69	others	_	_	I-Premise:-2:Support
70	,	_	_	I-Premise:-2:Support
71	how	_	_	I-Premise:-2:Support
72	to	_	_	I-Premise:-2:Support
73	communicate	_	_	I-Premise:-2:Support
74	with	_	_	I-Premise:-2:Support
75	others	_	_	I-Premise:-2:Support
76	,	_	_	I-Premise:-2:Support
77	how	_	_	I-Premise:-2:Support
78	to	_	_	I-Premise:-2:Support
79	think	_	_	I-Premise:-2:Support
80	comprehensively	_	_	I-Premise:-2:Support
81	,	_	_	I-Premise:-2:Support
82	and	_	_	I-Premise:-2:Support
83	even	_	_	I-Premise:-2:Support
84	how	_	_	I-Premise:-2:Support
85	to	_	_	I-Premise:-2:Support
86	compromise	_	_	I-Premise:-2:Support
87	with	_	_	I-Premise:-2:Support
88	other	_	_	I-Premise:-2:Support
89	team	_	_	I-Premise:-2:Support
90	members	_	_	I-Premise:-2:Support
91	when	_	_	I-Premise:-2:Support
92	conflicts	_	_	I-Premise:-2:Support
93	occurred	_	_	I-Premise:-2:Support
94	.	_	_	O
95	All	_	_	B-Premise:-3:Support
96	of	_	_	I-Premise:-3:Support
97	these	_	_	I-Premise:-3:Support
98	skills	_	_	I-Premise:-3:Support
99	help	_	_	I-Premise:-3:Support
100	them	_	_	I-Premise:-3:Support
101	to	_	_	I-Premise:-3:Support
102	get	_	_	I-Premise:-3:Support
103	on	_	_	I-Premise:-3:Support
104	well	_	_	I-Premise:-3:Support
105	with	_	_	I-Premise:-3:Support
106	other	_	_	I-Premise:-3:Support
107	people	_	_	I-Premise:-3:Support
108	and	_	_	I-Premise:-3:Support
109	will	_	_	I-Premise:-3:Support
110	benefit	_	_	I-Premise:-3:Support
111	them	_	_	I-Premise:-3:Support
112	for	_	_	I-Premise:-3:Support
113	the	_	_	I-Premise:-3:Support
114	whole	_	_	I-Premise:-3:Support
115	life	_	_	I-Premise:-3:Support
116	.	_	_	O

1	On	_	_	O
2	the	_	_	O
3	other	_	_	O
4	hand	_	_	O
5	,	_	_	O
6	the	_	_	B-Premise:1:Support
7	significance	_	_	I-Premise:1:Support
8	of	_	_	I-Premise:1:Support
9	competition	_	_	I-Premise:1:Support
10	is	_	_	I-Premise:1:Support
11	that	_	_	I-Premise:1:Support
12	how	_	_	I-Premise:1:Support
13	to	_	_	I-Premise:1:Support
14	become	_	_	I-Premise:1:Support
15	more	_	_	I-Premise:1:Support
16	excellence	_	_	I-Premise:1:Support
17	to	_	_	I-Premise:1:Support
18	gain	_	_	I-Premise:1:Support
19	the	_	_	I-Premise:1:Support
20	victory	_	_	I-Premise:1:Support
21	.	_	_	O
22	Hence	_	_	O
23	it	_	_	O
24	is	_	_	O
25	always	_	_	O
26	said	_	_	O
27	that	_	_	O
28	competition	_	_	B-Claim:Against
29	makes	_	_	I-Claim:Against
30	the	_	_	I-Claim:Against
31	society	_	_	I-Claim:Against
32	more	_	_	I-Claim:Against
33	effective	_	_	I-Claim:Against
34	.	_	_	O
35	However	_	_	O
36	,	_	_	O
37	when	_	_	B-Premise:2:Support
38	we	_	_	I-Premise:2:Support
39	consider	_	_	I-Premise:2:Support
40	about	_	_	I-Premise:2:Support
41	the	_	_	I-Premise:2:Support
42	question	_	_	I-Premise:2:Support
43	that	_	_	I-Premise:2:Support
44	how	_	_	I-Premise:2:Support
45	to	_	_	I-Premise:2:Support
46	win	_	_	I-Premise:2:Support
47	the	_	_	I-Premise:2:Support
48	game	_	_	I-Premise:2:Support
49	,	_	_	I-Premise:2:Support
50	we	_	_	I-Premise:2:Support
51	always	_	_	I-Premise:2:Support
52	find	_	_	I-Premise:2:Support
53	that	_	_	I-Premise:2:Support
54	we	_	_	I-Premise:2:Support
55	need	_	_	I-Premise:2:Support
56	the	_	_	I-Premise:2:Support
57	cooperation	_	_	I-Premise:2:Support
58	.	_	_	O
59	The	_	_	O
60	greater	_	_	O
61	our	_	_	O
62	goal	_	_	O
63	is	_	_	O
64	,	_	_	O
65	the	_	_	O
66	more	_	_	O
67	competition	_	_	O
68	we	_	_	O
69	need	_	_	O
70	.	_	_	O
71	Take	_	_	B-Premise:1:Support
72	Olympic	_	_	I-Premise:1:Support
73	games	_	_	I-Premise:1:Support
74	which	_	_	I-Premise:1:Support
75	is	_	_	I-Premise:1:Support
76	a	_	_	I-Premise:1:Support
77	form	_	_	I-Premise:1:Support
78	of	_	_	I-Premise:1:Support
79	competition	_	_	I-Premise:1:Support
80	for	_	_	I-Premise:1:Support
81	instance	_	_	I-Premise:1:Support
82	,	_	_	I-Premise:1:Support
83	it	_	_	I-Premise:1:Support
84	is	_	_	I-Premise:1:Support
85	hard	_	_	I-Premise:1:Support
86	to	_	_	I-Premise:1:Support
87	imagine	_	_	I-Premise:1:Support
88	how	_	_	I-Premise:1:Support
89	an	_	_	I-Premise:1:Support
90	athlete	_	_	I-Premise:1:Support
91	could	_	_	I-Premise:1:Support
92	win	_	_	I-Premise:1:Support
93	the	_	_	I-Premise:1:Support
94	game	_	_	I-Premise:1:Support
95	without	_	_	I-Premise:1:Support
96	the	_	_	I-Premise:1:Support
97	training	_	_	I-Premise:1:Support
98	of	_	_	I-Premise:1:Support
99	his	_	_	I-Premise:1:Support
100	or	_	_	I-Premise:1:Support
101	her	_	_	I-Premise:1:Support
102	coach	_	_	I-Premise:1:Support
103	,	_	_	I-Premise:1:Support
104	and	_	_	I-Premise:1:Support
105	the	_	_	I-Premise:1:Support
106	help	_	_	I-Premise:1:Support
107	of	_	_	I-Premise:1:Support
108	other	_	_	I-Premise:1:Support
109	professional	_	_	I-Premise:1:Support
110	staffs	_	_	I-Premise:1:Support
111	such	_	_	I-Premise:1:Support
112	as	_	_	I-Premise:1:Support
113	the	_	_	I-Premise:1:Support
114	people	_	_	I-Premise:1:Support
115	who	_	_	I-Premise:1:Support
116	take	_	_	I-Premise:1:Support
117	care	_	_	I-Premise:1:Support
118	of	_	_	I-Premise:1:Support
119	his	_	_	I-Premise:1:Support
120	diet	_	_	I-Premise:1:Support
121	,	_	_	I-Premise:1:Support
122	and	_	_	I-Premise:1:Support
123	those	_	_	I-Premise:1:Support
124	who	_	_	I-Premise:1:Support
125	are	_	_	I-Premise:1:Support
126	in	_	_	I-Premise:1:Support
127	charge	_	_	I-Premise:1:Support
128	of	_	_	I-Premise:1:Support
129	the	_	_	I-Premise:1:Support
130	medical	_	_	I-Premise:1:Support
131	care	_	_	I-Premise:1:Support
132	.	_	_	O
133	The	_	_	O
134	winner	_	_	O
135	is	_	_	O
136	the	_	_	O
137	athlete	_	_	O
138	but	_	_	O
139	the	_	_	O
140	success	_	_	O
141	belongs	_	_	O
142	to	_	_	O
143	the	_	_	O
144	whole	_	_	O
145	team	_	_	O
146	.	_	_	O
147	Therefore	_	_	O
148	without	_	_	B-Claim:For
149	the	_	_	I-Claim:For
150	cooperation	_	_	I-Claim:For
151	,	_	_	I-Claim:For
152	there	_	_	I-Claim:For
153	would	_	_	I-Claim:For
154	be	_	_	I-Claim:For
155	no	_	_	I-Claim:For
156	victory	_	_	I-Claim:For
157	of	_	_	I-Claim:For
158	competition	_	_	I-Claim:For
159	.	_	_	O

1	Consequently	_	_	O
2	,	_	_	O
3	no	_	_	O
4	matter	_	_	O
5	from	_	_	O
6	the	_	_	O
7	view	_	_	O
8	of	_	_	O
9	individual	_	_	O
10	development	_	_	O
11	or	_	_	O
12	the	_	_	O
13	relationship	_	_	O
14	between	_	_	O
15	competition	_	_	O
16	and	_	_	O
17	cooperation	_	_	O
18	we	_	_	O
19	can	_	_	O
20	receive	_	_	O
21	the	_	_	O
22	same	_	_	O
23	conclusion	_	_	O
24	that	_	_	O
25	a	_	_	B-MajorClaim
26	more	_	_	I-MajorClaim
27	cooperative	_	_	I-MajorClaim
28	attitudes	_	_	I-MajorClaim
29	towards	_	_	I-MajorClaim
30	life	_	_	I-MajorClaim
31	is	_	_	I-MajorClaim
32	more	_	_	I-MajorClaim
33	profitable	_	_	I-MajorClaim
34	in	_	_	I-MajorClaim
35	one	_	_	I-MajorClaim
36	'	_	_	I-MajorClaim
37	s	_	_	I-MajorClaim
38	success	_	_	I-MajorClaim
39	.	_	_	O


1	More	_	_	O
2	people	_	_	O
3	are	_	_	O
4	migrating	_	_	O
5	to	_	_	O
6	other	_	_	O
7	countries	_	_	O
8	than	_	_	O
9	ever	_	_	O
10	before	_	_	O

1	The	_	_	O
2	last	_	_	O
3	50	_	_	O
4	years	_	_	O
5	have	_	_	O
6	seen	_	_	O
7	an	_	_	O
8	increasing	_	_	O
9	number	_	_	O
10	of	_	_	O
11	immigrants	_	_	O
12	to	_	_	O
13	other	_	_	O
14	countries	_	_	O
15	.	_	_	O
16	People	_	_	O
17	moved	_	_	O
18	due	_	_	O
19	to	_	_	O
20	a	_	_	O
21	number	_	_	O
22	of	_	_	O
23	reasons	_	_	O
24	,	_	_	O
25	namely	_	_	O
26	better	_	_	O
27	educations	_	_	O
28	or	_	_	O
29	higher	_	_	O
30	salary	_	_	O
31	jobs	_	_	O
32	.	_	_	O
33	Some	_	_	O
34	people	_	_	O
35	thought	_	_	O
36	that	_	_	O
37	they	_	_	O
38	should	_	_	O
39	follow	_	_	O
40	the	_	_	O
41	local	_	_	O
42	customs	_	_	O
43	in	_	_	O
44	order	_	_	O
45	to	_	_	O
46	integrate	_	_	O
47	into	_	_	O
48	their	_	_	O
49	adopted	_	_	O
50	countries	_	_	O
51	’	_	_	O
52	cultures	_	_	O
53	.	_	_	O
54	However	_	_	O
55	I	_	_	O
56	strongly	_	_	O
57	believe	_	_	O
58	that	_	_	O
59	they	_	_	B-MajorClaim
60	are	_	_	I-MajorClaim
61	able	_	_	I-MajorClaim
62	to	_	_	I-MajorClaim
63	sustain	_	_	I-MajorClaim
64	their	_	_	I-MajorClaim
65	cultural	_	_	I-MajorClaim
66	identities	_	_	I-MajorClaim
67	and	_	_	I-MajorClaim
68	doing	_	_	I-MajorClaim
69	so	_	_	I-MajorClaim
70	help	_	_	I-MajorClaim
71	they	_	_	I-MajorClaim
72	keep	_	_	I-MajorClaim
73	their	_	_	I-MajorClaim
74	origin	_	_	I-MajorClaim
75	values	_	_	I-MajorClaim
76	.	_	_	O

1	Firstly	_	_	O
2	,	_	_	O
3	maintaining	_	_	B-Premise:4:Support
4	one	_	_	I-Premise:4:Support
5	’	_	_	I-Premise:4:Support
6	s	_	_	I-Premise:4:Support
7	cultural	_	_	I-Premise:4:Support
8	identity	_	_	I-Premise:4:Support
9	is	_	_	I-Premise:4:Support
10	a	_	_	I-Premise:4:Support
11	key	_	_	I-Premise:4:Support
12	important	_	_	I-Premise:4:Support
13	rule	_	_	I-Premise:4:Support
14	to	_	_	I-Premise:4:Support
15	help	_	_	I-Premise:4:Support
16	individuals	_	_	I-Premise:4:Support
17	emerge	_	_	I-Premise:4:Support
18	in	_	_	I-Premise:4:Support
19	the	_	_	I-Premise:4:Support
20	new	_	_	I-Premise:4:Support
21	multicultural	_	_	I-Premise:4:Support
22	environments	_	_	I-Premise:4:Support
23	.	_	_	O
24	Take	_	_	B-Premise:3:Support
25	Australia	_	_	I-Premise:3:Support
26	for	_	_	I-Premise:3:Support
27	example	_	_	I-Premise:3:Support
28	,	_	_	I-Premise:3:Support
29	immigrants	_	_	I-Premise:3:Support
30	from	_	_	I-Premise:3:Support
31	varieties	_	_	I-Premise:3:Support
32	of	_	_	I-Premise:3:Support
33	nations	_	_	I-Premise:3:Support
34	have	_	_	I-Premise:3:Support
35	a	_	_	I-Premise:3:Support
36	day	_	_	I-Premise:3:Support
37	called	_	_	I-Premise:3:Support
38	multicultural	_	_	I-Premise:3:Support
39	day	_	_	I-Premise:3:Support
40	where	_	_	I-Premise:3:Support
41	people	_	_	I-Premise:3:Support
42	from	_	_	I-Premise:3:Support
43	each	_	_	I-Premise:3:Support
44	country	_	_	I-Premise:3:Support
45	prepare	_	_	I-Premise:3:Support
46	their	_	_	I-Premise:3:Support
47	food	_	_	I-Premise:3:Support
48	and	_	_	I-Premise:3:Support
49	traditional	_	_	I-Premise:3:Support
50	activities	_	_	I-Premise:3:Support
51	for	_	_	I-Premise:3:Support
52	displaying	_	_	I-Premise:3:Support
53	in	_	_	I-Premise:3:Support
54	the	_	_	I-Premise:3:Support
55	public	_	_	I-Premise:3:Support
56	venues	_	_	I-Premise:3:Support
57	.	_	_	O
58	Many	_	_	B-Premise:2:Support
59	Australians	_	_	I-Premise:2:Support
60	come	_	_	I-Premise:2:Support
61	this	_	_	I-Premise:2:Support
62	day	_	_	I-Premise:2:Support
63	to	_	_	I-Premise:2:Support
64	enjoy	_	_	I-Premise:2:Support
65	the	_	_	I-Premise:2:Support
66	shows	_	_	I-Premise:2:Support
67	,	_	_	I-Premise:2:Support
68	learn	_	_	I-Premise:2:Support
69	about	_	_	I-Premise:2:Support
70	the	_	_	I-Premise:2:Support
71	cultures	_	_	I-Premise:2:Support
72	and	_	_	I-Premise:2:Support
73	admire	_	_	I-Premise:2:Support
74	the	_	_	I-Premise:2:Support
75	diverse	_	_	I-Premise:2:Support
76	values	_	_	I-Premise:2:Support
77	.	_	_	O
78	These	_	_	B-Premise:1:Support
79	feedbacks	_	_	I-Premise:1:Support
80	,	_	_	I-Premise:1:Support
81	in	_	_	I-Premise:1:Support
82	turn	_	_	I-Premise:1:Support
83	,	_	_	I-Premise:1:Support
84	help	_	_	I-Premise:1:Support
85	raise	_	_	I-Premise:1:Support
86	one	_	_	I-Premise:1:Support
87	’	_	_	I-Premise:1:Support
88	s	_	_	I-Premise:1:Support
89	pride	_	_	I-Premise:1:Support
90	of	_	_	I-Premise:1:Support
91	their	_	_	I-Premise:1:Support
92	cultures	_	_	I-Premise:1:Support
93	and	_	_	I-Premise:1:Support
94	help	_	_	I-Premise:1:Support
95	people	_	_	I-Premise:1:Support
96	understand	_	_	I-Premise:1:Support
97	each	_	_	I-Premise:1:Support
98	other	_	_	I-Premise:1:Support
99	more	_	_	I-Premise:1:Support
100	.	_	_	O
101	Thus	_	_	O
102	this	_	_	O
103	makes	_	_	O
104	it	_	_	O
105	clear	_	_	O
106	that	_	_	O
107	sustaining	_	_	B-Claim:For
108	the	_	_	I-Claim:For
109	cultural	_	_	I-Claim:For
110	values	_	_	I-Claim:For
111	of	_	_	I-Claim:For
112	immigrants	_	_	I-Claim:For
113	is	_	_	I-Claim:For
114	paramount	_	_	I-Claim:For
115	essential	_	_	I-Claim:For
116	.	_	_	O

1	Secondly	_	_	O
2	,	_	_	O
3	it	_	_	B-Premise:5:Support
4	is	_	_	I-Premise:5:Support
5	crucial	_	_	I-Premise:5:Support
6	to	_	_	I-Premise:5:Support
7	keep	_	_	I-Premise:5:Support
8	one	_	_	I-Premise:5:Support
9	’	_	_	I-Premise:5:Support
10	s	_	_	I-Premise:5:Support
11	identity	_	_	I-Premise:5:Support
12	for	_	_	O
13	they	_	_	B-Premise:-1:Support
14	need	_	_	I-Premise:-1:Support
15	a	_	_	I-Premise:-1:Support
16	connection	_	_	I-Premise:-1:Support
17	back	_	_	I-Premise:-1:Support
18	to	_	_	I-Premise:-1:Support
19	their	_	_	I-Premise:-1:Support
20	country	_	_	I-Premise:-1:Support
21	as	_	_	I-Premise:-1:Support
22	well	_	_	I-Premise:-1:Support
23	as	_	_	I-Premise:-1:Support
24	teach	_	_	I-Premise:-1:Support
25	their	_	_	I-Premise:-1:Support
26	children	_	_	I-Premise:-1:Support
27	their	_	_	I-Premise:-1:Support
28	value	_	_	I-Premise:-1:Support
29	of	_	_	I-Premise:-1:Support
30	origin	_	_	I-Premise:-1:Support
31	.	_	_	O
32	For	_	_	O
33	instance	_	_	O
34	,	_	_	O
35	children	_	_	B-Premise:3:Support
36	immigrated	_	_	I-Premise:3:Support
37	to	_	_	I-Premise:3:Support
38	a	_	_	I-Premise:3:Support
39	new	_	_	I-Premise:3:Support
40	country	_	_	I-Premise:3:Support
41	will	_	_	I-Premise:3:Support
42	face	_	_	I-Premise:3:Support
43	social	_	_	I-Premise:3:Support
44	troubles	_	_	I-Premise:3:Support
45	in	_	_	I-Premise:3:Support
46	school	_	_	I-Premise:3:Support
47	with	_	_	I-Premise:3:Support
48	new	_	_	I-Premise:3:Support
49	friends	_	_	I-Premise:3:Support
50	.	_	_	O
51	In	_	_	B-Premise:2:Support
52	this	_	_	I-Premise:2:Support
53	new	_	_	I-Premise:2:Support
54	environment	_	_	I-Premise:2:Support
55	,	_	_	I-Premise:2:Support
56	parent	_	_	I-Premise:2:Support
57	should	_	_	I-Premise:2:Support
58	find	_	_	I-Premise:2:Support
59	friends	_	_	I-Premise:2:Support
60	coming	_	_	I-Premise:2:Support
61	from	_	_	I-Premise:2:Support
62	their	_	_	I-Premise:2:Support
63	same	_	_	I-Premise:2:Support
64	country	_	_	I-Premise:2:Support
65	so	_	_	I-Premise:2:Support
66	that	_	_	I-Premise:2:Support
67	they	_	_	I-Premise:2:Support
68	can	_	_	I-Premise:2:Support
69	socialize	_	_	I-Premise:2:Support
70	in	_	_	I-Premise:2:Support
71	a	_	_	I-Premise:2:Support
72	very	_	_	I-Premise:2:Support
73	familiar	_	_	I-Premise:2:Support
74	manner	_	_	I-Premise:2:Support
75	as	_	_	I-Premise:2:Support
76	feeling	_	_	I-Premise:2:Support
77	being	_	_	I-Premise:2:Support
78	home	_	_	I-Premise:2:Support
79	.	_	_	O
80	Fail	_	_	B-Premise:1:Support
81	to	_	_	I-Premise:1:Support
82	create	_	_	I-Premise:1:Support
83	this	_	_	I-Premise:1:Support
84	familiarity	_	_	I-Premise:1:Support
85	makes	_	_	I-Premise:1:Support
86	them	_	_	I-Premise:1:Support
87	felt	_	_	I-Premise:1:Support
88	isolated	_	_	I-Premise:1:Support
89	,	_	_	I-Premise:1:Support
90	in	_	_	I-Premise:1:Support
91	the	_	_	I-Premise:1:Support
92	extreme	_	_	I-Premise:1:Support
93	can	_	_	I-Premise:1:Support
94	lead	_	_	I-Premise:1:Support
95	to	_	_	I-Premise:1:Support
96	social	_	_	I-Premise:1:Support
97	disorder	_	_	I-Premise:1:Support
98	like	_	_	I-Premise:1:Support
99	autism	_	_	I-Premise:1:Support
100	.	_	_	O
101	Hence	_	_	O
102	,	_	_	O
103	it	_	_	O
104	is	_	_	O
105	clear	_	_	O
106	that	_	_	O
107	keeping	_	_	B-Claim:For
108	the	_	_	I-Claim:For
109	cultural	_	_	I-Claim:For
110	traditions	_	_	I-Claim:For
111	in	_	_	I-Claim:For
112	the	_	_	I-Claim:For
113	destination	_	_	I-Claim:For
114	countries	_	_	I-Claim:For
115	is	_	_	I-Claim:For
116	tremendous	_	_	I-Claim:For
117	important	_	_	I-Claim:For
118	.	_	_	O

1	To	_	_	O
2	conclude	_	_	O
3	,	_	_	O
4	although	_	_	O
5	there	_	_	B-Claim:Against
6	are	_	_	I-Claim:Against
7	opposing	_	_	I-Claim:Against
8	ideas	_	_	I-Claim:Against
9	of	_	_	I-Claim:Against
10	neglecting	_	_	I-Claim:Against
11	one	_	_	I-Claim:Against
12	’	_	_	I-Claim:Against
13	s	_	_	I-Claim:Against
14	cultural	_	_	I-Claim:Against
15	values	_	_	I-Claim:Against
16	to	_	_	I-Claim:Against
17	adapt	_	_	I-Claim:Against
18	in	_	_	I-Claim:Against
19	the	_	_	I-Claim:Against
20	new	_	_	I-Claim:Against
21	cultures	_	_	I-Claim:Against
22	.	_	_	O
23	As	_	_	O
24	far	_	_	O
25	as	_	_	O
26	I	_	_	O
27	am	_	_	O
28	concerned	_	_	O
29	,	_	_	O
30	sustaining	_	_	B-MajorClaim
31	the	_	_	I-MajorClaim
32	traditions	_	_	I-MajorClaim
33	will	_	_	I-MajorClaim
34	make	_	_	I-MajorClaim
35	the	_	_	I-MajorClaim
36	immigrated	_	_	I-MajorClaim
37	people	_	_	I-MajorClaim
38	keep	_	_	I-MajorClaim
39	their	_	_	I-MajorClaim
40	cultural	_	_	I-MajorClaim
41	identity	_	_	I-MajorClaim
42	and	_	_	I-MajorClaim
43	give	_	_	I-MajorClaim
44	them	_	_	I-MajorClaim
45	confident	_	_	I-MajorClaim
46	among	_	_	I-MajorClaim
47	the	_	_	I-MajorClaim
48	many	_	_	I-MajorClaim
49	culture	_	_	I-MajorClaim
50	society	_	_	I-MajorClaim
51	.	_	_	O


1	International	_	_	O
2	tourism	_	_	O
3	is	_	_	O
4	now	_	_	O
5	more	_	_	O
6	common	_	_	O
7	than	_	_	O
8	ever	_	_	O
9	before	_	_	O

1	The	_	_	O
2	last	_	_	O
3	decade	_	_	O
4	has	_	_	O
5	seen	_	_	O
6	an	_	_	O
7	increasing	_	_	O
8	number	_	_	O
9	of	_	_	O
10	tourists	_	_	O
11	traveling	_	_	O
12	to	_	_	O
13	visit	_	_	O
14	natural	_	_	O
15	wonder	_	_	O
16	sights	_	_	O
17	,	_	_	O
18	ancient	_	_	O
19	heritages	_	_	O
20	and	_	_	O
21	different	_	_	O
22	cultures	_	_	O
23	around	_	_	O
24	the	_	_	O
25	world	_	_	O
26	.	_	_	O
27	While	_	_	O
28	some	_	_	O
29	people	_	_	O
30	might	_	_	O
31	think	_	_	O
32	that	_	_	O
33	this	_	_	O
34	international	_	_	O
35	tourism	_	_	O
36	has	_	_	O
37	negative	_	_	O
38	effects	_	_	O
39	on	_	_	O
40	the	_	_	O
41	destination	_	_	O
42	countries	_	_	O
43	,	_	_	O
44	I	_	_	O
45	would	_	_	O
46	contend	_	_	O
47	that	_	_	O
48	it	_	_	B-MajorClaim
49	has	_	_	I-MajorClaim
50	contributed	_	_	I-MajorClaim
51	to	_	_	I-MajorClaim
52	the	_	_	I-MajorClaim
53	economic	_	_	I-MajorClaim
54	development	_	_	I-MajorClaim
55	as	_	_	I-MajorClaim
56	well	_	_	I-MajorClaim
57	as	_	_	I-MajorClaim
58	preserved	_	_	I-MajorClaim
59	the	_	_	I-MajorClaim
60	culture	_	_	I-MajorClaim
61	and	_	_	I-MajorClaim
62	environment	_	_	I-MajorClaim
63	of	_	_	I-MajorClaim
64	the	_	_	I-MajorClaim
65	tourist	_	_	I-MajorClaim
66	destinations	_	_	I-MajorClaim
67	.	_	_	O

1	Firstly	_	_	O
2	,	_	_	O
3	international	_	_	B-Premise:3:Support
4	tourism	_	_	I-Premise:3:Support
5	promotes	_	_	I-Premise:3:Support
6	many	_	_	I-Premise:3:Support
7	aspects	_	_	I-Premise:3:Support
8	of	_	_	I-Premise:3:Support
9	the	_	_	I-Premise:3:Support
10	destination	_	_	I-Premise:3:Support
11	country	_	_	I-Premise:3:Support
12	’	_	_	I-Premise:3:Support
13	s	_	_	I-Premise:3:Support
14	economy	_	_	I-Premise:3:Support
15	in	_	_	I-Premise:3:Support
16	order	_	_	I-Premise:3:Support
17	to	_	_	I-Premise:3:Support
18	serve	_	_	I-Premise:3:Support
19	various	_	_	I-Premise:3:Support
20	demands	_	_	I-Premise:3:Support
21	of	_	_	I-Premise:3:Support
22	tourists	_	_	I-Premise:3:Support
23	.	_	_	O
24	Take	_	_	B-Premise:2:Support
